53.8,0.15282,0.16024,0.006205,-0.15522,-0.15736,0.024014,0.18172,0.11828,-0.091067,-0.19092
53.9,0.15254,0.16039,0.0071508,-0.15444,-0.15812,0.021782,0.1808,0.12055,-0.087869,-0.19106
54,0.15226,0.16054,0.0080917,-0.15366,-0.15886,0.01956,0.17986,0.12278,-0.084661,-0.19112
54.1,0.15198,0.16068,0.0090275,-0.15287,-0.15958,0.017348,0.17888,0.12497,-0.081442,-0.19109
54.2,0.1517,0.16083,0.0099583,-0.15208,-0.16028,0.015146,0.17788,0.12711,-0.078214,-0.19099
54.3,0.15142,0.16096,0.010884,-0.15129,-0.16097,0.012954,0.17685,0.12921,-0.074979,-0.19081
54.4,0.15114,0.1611,0.011805,-0.15049,-0.16163,0.010773,0.17578,0.13126,-0.071737,-0.19055
54.5,0.15086,0.16123,0.012721,-0.14969,-0.16227,0.008603,0.1747,0.13327,-0.068491,-0.19021
54.6,0.15059,0.16136,0.013632,-0.14888,-0.1629,0.0064438,0.17358,0.13523,-0.06524,-0.1898
54.7,0.15031,0.16149,0.014538,-0.14807,-0.16351,0.004296,0.17243,0.13715,-0.061987,-0.18932
54.8,0.15004,0.16162,0.015439,-0.14726,-0.1641,0.0021597,0.17126,0.13902,-0.058732,-0.18876
54.9,0.14976,0.16174,0.016335,-0.14644,-0.16467,3.5041e-05,0.17007,0.14084,-0.055477,-0.18813
55,0.14949,0.16186,0.017226,-0.14562,-0.16522,-0.0020777,0.16885,0.14262,-0.052223,-0.18743
55.1,0.14922,0.16197,0.018112,-0.1448,-0.16576,-0.0041783,0.16761,0.14436,-0.048971,-0.18666
55.2,0.14894,0.16209,0.018994,-0.14397,-0.16628,-0.0062666,0.16634,0.14605,-0.045721,-0.18582
55.3,0.14867,0.1622,0.01987,-0.14315,-0.16678,-0.0083424,0.16505,0.1477,-0.042476,-0.18492
55.4,0.1484,0.16231,0.020742,-0.14231,-0.16726,-0.010406,0.16373,0.1493,-0.039236,-0.18395
55.5,0.14813,0.16241,0.021609,-0.14148,-0.16773,-0.012456,0.1624,0.15086,-0.036002,-0.18291
55.6,0.14786,0.16252,0.02247,-0.14064,-0.16818,-0.014494,0.16104,0.15237,-0.032775,-0.18182
55.7,0.14759,0.16262,0.023327,-0.1398,-0.16861,-0.016518,0.15966,0.15384,-0.029556,-0.18066
55.8,0.14732,0.16272,0.02418,-0.13896,-0.16903,-0.018529,0.15826,0.15527,-0.026346,-0.17944
55.9,0.14706,0.16281,0.025027,-0.13812,-0.16943,-0.020527,0.15685,0.15665,-0.023146,-0.17816
56,0.14679,0.16291,0.025869,-0.13727,-0.16981,-0.022511,0.15541,0.15799,-0.019957,-0.17682
56.1,0.14652,0.163,0.026707,-0.13642,-0.17018,-0.024481,0.15395,0.15928,-0.016779,-0.17542
56.2,0.14626,0.16309,0.02754,-0.13557,-0.17053,-0.026438,0.15248,0.16054,-0.013614,-0.17397
56.3,0.14599,0.16318,0.028368,-0.13472,-0.17087,-0.02838,0.15098,0.16175,-0.010463,-0.17247
56.4,0.14573,0.16326,0.029192,-0.13386,-0.17119,-0.030309,0.14948,0.16291,-0.007326,-0.17091
56.5,0.14546,0.16334,0.03001,-0.133,-0.1715,-0.032224,0.14795,0.16404,-0.004204,-0.1693
56.6,0.1452,0.16342,0.030824,-0.13215,-0.17179,-0.034124,0.14641,0.16512,-0.0010978,-0.16764
56.7,0.14494,0.1635,0.031633,-0.13129,-0.17206,-0.03601,0.14485,0.16616,0.0019918,-0.16593
56.8,0.14467,0.16358,0.032438,-0.13042,-0.17232,-0.037881,0.14328,0.16716,0.0050641,-0.16417
56.9,0.14441,0.16365,0.033238,-0.12956,-0.17257,-0.039738,0.14169,0.16811,0.0081183,-0.16237
57,0.14415,0.16372,0.034033,-0.12869,-0.1728,-0.04158,0.14009,0.16903,0.011154,-0.16052
57.1,0.14389,0.16379,0.034823,-0.12783,-0.17301,-0.043408,0.13847,0.1699,0.01417,-0.15862
57.2,0.14363,0.16385,0.035609,-0.12696,-0.17322,-0.045221,0.13684,0.17074,0.017166,-0.15668
57.3,0.14337,0.16392,0.03639,-0.12609,-0.17341,-0.047018,0.1352,0.17153,0.020141,-0.1547
57.4,0.14311,0.16398,0.037167,-0.12522,-0.17358,-0.048801,0.13354,0.17229,0.023095,-0.15268
57.5,0.14286,0.16404,0.037938,-0.12435,-0.17374,-0.050569,0.13188,0.173,0.026027,-0.15062
57.6,0.1426,0.1641,0.038706,-0.12347,-0.17389,-0.052322,0.1302,0.17368,0.028936,-0.14852
57.7,0.14234,0.16416,0.039469,-0.1226,-0.17402,-0.05406,0.12851,0.17431,0.031822,-0.14639
57.8,0.14209,0.16421,0.040227,-0.12172,-0.17414,-0.055782,0.12681,0.17491,0.034685,-0.14422
57.9,0.14183,0.16426,0.04098,-0.12085,-0.17425,-0.057489,0.1251,0.17547,0.037523,-0.14201
58,0.14158,0.16431,0.04173,-0.11997,-0.17434,-0.059181,0.12338,0.17599,0.040337,-0.13977
58.1,0.14132,0.16436,0.042474,-0.11909,-0.17442,-0.060858,0.12165,0.17648,0.043126,-0.1375
58.2,0.14107,0.16441,0.043214,-0.11822,-0.17449,-0.062519,0.11991,0.17692,0.045889,-0.13519
58.3,0.14082,0.16445,0.04395,-0.11734,-0.17455,-0.064165,0.11817,0.17733,0.048626,-0.13286
58.4,0.14057,0.16449,0.044681,-0.11646,-0.17459,-0.065796,0.11641,0.17771,0.051336,-0.1305
58.5,0.14032,0.16453,0.045408,-0.11558,-0.17462,-0.067411,0.11465,0.17804,0.054019,-0.12811
58.6,0.14006,0.16457,0.04613,-0.1147,-0.17464,-0.06901,0.11288,0.17834,0.056676,-0.12569
58.7,0.13981,0.16461,0.046848,-0.11382,-0.17465,-0.070594,0.11111,0.17861,0.059304,-0.12325
58.8,0.13956,0.16464,0.047561,-0.11293,-0.17465,-0.072163,0.10932,0.17884,0.061904,-0.12079
58.9,0.13932,0.16467,0.048271,-0.11205,-0.17463,-0.073716,0.10754,0.17904,0.064476,-0.1183
59,0.13907,0.1647,0.048975,-0.11117,-0.1746,-0.075253,0.10574,0.1792,0.067019,-0.11578
59.1,0.13882,0.16473,0.049676,-0.11029,-0.17457,-0.076775,0.10394,0.17933,0.069533,-0.11325
59.2,0.13857,0.16476,0.050372,-0.10941,-0.17452,-0.078282,0.10214,0.17942,0.072017,-0.1107
59.3,0.13833,0.16479,0.051063,-0.10852,-0.17446,-0.079772,0.10033,0.17948,0.074472,-0.10813
59.4,0.13808,0.16481,0.051751,-0.10764,-0.17439,-0.081248,0.098513,0.17951,0.076896,-0.10554
59.5,0.13784,0.16483,0.052434,-0.10676,-0.1743,-0.082707,0.096695,0.1795,0.079291,-0.10293
59.6,0.13759,0.16485,0.053113,-0.10588,-0.17421,-0.084151,0.094873,0.17947,0.081655,-0.10031
59.7,0.13735,0.16487,0.053788,-0.105,-0.17411,-0.08558,0.093048,0.1794,0.083988,-0.09767
59.8,0.1371,0.16489,0.054458,-0.10411,-0.174,-0.086993,0.09122,0.1793,0.08629,-0.095018
59.9,0.13686,0.1649,0.055124,-0.10323,-0.17388,-0.086438,0.089389,0.17917,0.088561,-0.092354
60,0.13662,0.16492,0.055786,-0.10235,-0.17374,-0.087829,0.087556,0.17901,0.0908,-0.089677
60.1,0.13638,0.16493,0.056444,-0.10147,-0.1736,-0.089203,0.08572,0.17882,0.093008,-0.08699
60.2,0.13614,0.16494,0.057098,-0.10059,-0.17345,-0.090563,0.083884,0.17859,0.095184,-0.084292
60.3,0.1359,0.16495,0.057747,-0.099711,-0.17329,-0.091907,0.082045,0.17834,0.097328,-0.081585
60.4,0.13566,0.16496,0.058393,-0.098831,-0.17312,-0.093236,0.080205,0.17806,0.09944,-0.07887
60.5,0.13542,0.16496,0.059034,-0.097952,-0.17294,-0.09455,0.078365,0.17776,0.10152,-0.076147
60.6,0.13518,0.16497,0.059671,-0.097074,-0.17275,-0.095849,0.076524,0.17742,0.10357,-0.073418
60.7,0.13494,0.16497,0.060304,-0.096196,-0.17256,-0.097132,0.074683,0.17706,0.10558,-0.070683
60.8,0.1347,0.16497,0.060933,-0.095318,-0.17235,-0.0984,0.072841,0.17666,0.10757,-0.067943
60.9,0.13447,0.16497,0.061558,-0.094442,-0.17214,-0.099653,0.071,0.17625,0.10952,-0.065199
61,0.13423,0.16497,0.062179,-0.093566,-0.17192,-0.10089,0.06916,0.1758,0.11143,-0.062452
61.1,0.13399,0.16496,0.062796,-0.092691,-0.17169,-0.10211,0.06732,0.17533,0.11332,-0.059703
61.2,0.13376,0.16496,0.063409,-0.091817,-0.17145,-0.10332,0.065481,0.17483,0.11517,-0.056952
61.3,0.13352,0.16495,0.064018,-0.090943,-0.17121,-0.10451,0.063644,0.17431,0.11699,-0.054201
61.4,0.13329,0.16494,0.064623,-0.090071,-0.17095,-0.10569,0.061808,0.17376,0.11877,-0.051449
61.5,0.13306,0.16493,0.065225,-0.089199,-0.17069,-0.10686,0.059974,0.17319,0.12053,-0.048699
61.6,0.13282,0.16492,0.065822,-0.088328,-0.17043,-0.108,0.058142,0.17259,0.12225,-0.045949
61.7,0.13259,0.16491,0.066415,-0.087459,-0.17015,-0.10914,0.056312,0.17197,0.12393,-0.043203
61.8,0.13236,0.1649,0.067005,-0.08659,-0.16987,-0.11026,0.054485,0.17133,0.12559,-0.040459
61.9,0.13213,0.16488,0.06759,-0.085722,-0.16959,-0.11136,0.052661,0.17066,0.12721,-0.037718
62,0.1319,0.16487,0.068172,-0.084856,-0.16929,-0.11245,0.050839,0.16997,0.1288,-0.034983
62.1,0.13167,0.16485,0.06875,-0.08399,-0.16899,-0.11352,0.049021,0.16926,0.13035,-0.032252
62.2,0.13144,0.16483,0.069324,-0.083126,-0.16869,-0.11458,0.047206,0.16852,0.13187,-0.029527
62.3,0.13121,0.16481,0.069894,-0.082263,-0.16837,-0.11563,0.045394,0.16776,0.13336,-0.026808
62.4,0.13098,0.16479,0.070461,-0.081401,-0.16806,-0.11666,0.043587,0.16699,0.13482,-0.024096
62.5,0.13076,0.16477,0.071024,-0.080541,-0.16773,-0.11768,0.041783,0.16619,0.13624,-0.021392
62.6,0.13053,0.16474,0.071583,-0.079682,-0.16741,-0.11868,0.039983,0.16537,0.13764,-0.018696
62.7,0.1303,0.16472,0.072138,-0.078824,-0.16707,-0.11967,0.038188,0.16453,0.13899,-0.016009
62.8,0.13008,0.16469,0.07269,-0.077967,-0.16673,-0.12064,0.036398,0.16367,0.14032,-0.013332
62.9,0.12985,0.16467,0.073238,-0.077112,-0.16639,-0.1216,0.034612,0.16279,0.14161,-0.010664
63,0.12963,0.16464,0.073782,-0.076258,-0.16604,-0.12254,0.032831,0.16189,0.14288,-0.0080069
63.1,0.1294,0.16461,0.074323,-0.075406,-0.16569,-0.12348,0.031056,0.16098,0.14411,-0.005361
63.2,0.12918,0.16458,0.07486,-0.074555,-0.16533,-0.12439,0.029285,0.16004,0.1453,-0.0027267
63.3,0.12895,0.16454,0.075393,-0.073705,-0.16497,-0.1253,0.02752,0.15909,0.14647,-0.00010458
63.4,0.12873,0.16451,0.075923,-0.072857,-0.16461,-0.12619,0.025761,0.15812,0.1476,0.0025049
63.5,0.12851,0.16448,0.076449,-0.072011,-0.16424,-0.12706,0.024008,0.15713,0.1487,0.0051012
63.6,0.12829,0.16444,0.076972,-0.071166,-0.16386,-0.12792,0.02226,0.15613,0.14977,0.0076838
63.7,0.12807,0.1644,0.077491,-0.070323,-0.16349,-0.12877,0.020519,0.15511,0.15081,0.010252
63.8,0.12785,0.16436,0.078006,-0.069481,-0.1631,-0.12961,0.018783,0.15407,0.15182,0.012806
63.9,0.12763,0.16433,0.078518,-0.068641,-0.16272,-0.13043,0.017054,0.15302,0.15279,0.015345
64,0.12741,0.16428,0.079027,-0.067803,-0.16233,-0.13124,0.015332,0.15195,0.15374,0.017869
64.1,0.12719,0.16424,0.079532,-0.066966,-0.16194,-0.13203,0.013617,0.15086,0.15465,0.020376
64.2,0.12697,0.1642,0.080034,-0.066132,-0.16154,-0.13281,0.011908,0.14976,0.15554,0.022867
64.3,0.12675,0.16416,0.080532,-0.065298,-0.16114,-0.13358,0.010206,0.14865,0.15639,0.025342
64.4,0.12654,0.16411,0.081027,-0.064467,-0.16074,-0.13433,0.008511,0.14752,0.15721,0.027799
64.5,0.12632,0.16407,0.081518,-0.063637,-0.16033,-0.13508,0.0068234,0.14638,0.158,0.030239
64.6,0.1261,0.16402,0.082006,-0.062809,-0.15992,-0.13581,0.0051432,0.14522,0.15877,0.032661
64.7,0.12589,0.16397,0.082491,-0.061983,-0.1595,-0.13652,0.0034704,0.14405,0.1595,0.035065
64.8,0.12567,0.16392,0.082972,-0.061159,-0.15908,-0.13722,0.0018051,0.14287,0.1602,0.037451
64.9,0.12546,0.16387,0.08345,-0.060337,-0.15866,-0.13791,0.00014753,0.14168,0.16087,0.039817
65,0.12525,0.16382,0.083924,-0.059516,-0.15823,-0.13859,-0.0015023,0.14047,0.16152,0.042164
65.1,0.12503,0.16377,0.084396,-0.058698,-0.1578,-0.13926,-0.0031441,0.13925,0.16213,0.044492
65.2,0.12482,0.16372,0.084864,-0.057881,-0.15736,-0.13991,-0.004778,0.13802,0.16272,0.0468
65.3,0.12461,0.16367,0.085328,-0.057066,-0.15693,-0.14055,-0.0064038,0.13678,0.16328,0.049088
65.4,0.1244,0.16361,0.08579,-0.056253,-0.15648,-0.14118,-0.0080214,0.13553,0.1638,0.051355
65.5,0.12419,0.16356,0.086248,-0.055443,-0.15604,-0.14179,-0.0096307,0.13426,0.16431,0.053602
65.6,0.12397,0.1635,0.086703,-0.054634,-0.15559,-0.1424,-0.011232,0.13299,0.16478,0.055827
65.7,0.12376,0.16344,0.087155,-0.053827,-0.15513,-0.14299,-0.012824,0.13171,0.16522,0.058032
65.8,0.12355,0.16338,0.087603,-0.053022,-0.15467,-0.14357,-0.014408,0.13041,0.16564,0.060215
65.9,0.12335,0.16333,0.088049,-0.052219,-0.15421,-0.14413,-0.015983,0.12911,0.16603,0.062376
66,0.12314,0.16327,0.088491,-0.051418,-0.15375,-0.14469,-0.017549,0.12779,0.16639,0.064516
66.1,0.12293,0.1632,0.08893,-0.050619,-0.15328,-0.14523,-0.019107,0.12647,0.16673,0.066633
66.2,0.12272,0.16314,0.089366,-0.049823,-0.15281,-0.14576,-0.020656,0.12514,0.16704,0.068728
66.3,0.12251,0.16308,0.089799,-0.049028,-0.15233,-0.14628,-0.022196,0.1238,0.16732,0.070801
66.4,0.12231,0.16302,0.090229,-0.048236,-0.15185,-0.14679,-0.023726,0.12245,0.16757,0.072851
66.5,0.1221,0.16295,0.090656,-0.047445,-0.15137,-0.14729,-0.025248,0.1211,0.1678,0.074878
66.6,0.1219,0.16289,0.091079,-0.046657,-0.15088,-0.14777,-0.02676,0.11973,0.16801,0.076882
66.7,0.12169,0.16282,0.0915,-0.045871,-0.15039,-0.14825,-0.028264,0.11836,0.16819,0.078862
66.8,0.12149,0.16275,0.091917,-0.045087,-0.14989,-0.14871,-0.029758,0.11698,0.16834,0.08082
66.9,0.12128,0.16269,0.092332,-0.044305,-0.1494,-0.14916,-0.031242,0.1156,0.16847,0.082754
67,0.12108,0.16262,0.092744,-0.043525,-0.14889,-0.1496,-0.032717,0.11421,0.16857,0.084664
67.1,0.12088,0.16255,0.093152,-0.042748,-0.14839,-0.15003,-0.034183,0.11281,0.16865,0.08655
67.2,0.12067,0.16248,0.093558,-0.041972,-0.14788,-0.15045,-0.035639,0.1114,0.16871,0.088412
67.3,0.12047,0.16241,0.093961,-0.041199,-0.14737,-0.15085,-0.037086,0.10999,0.16874,0.090251
67.4,0.12027,0.16234,0.09436,-0.040428,-0.14686,-0.15125,-0.036868,0.10858,0.16875,0.092065
67.5,0.12007,0.16227,0.094757,-0.03966,-0.14634,-0.15164,-0.038297,0.10716,0.16873,0.093855
67.6,0.11987,0.16219,0.095151,-0.038893,-0.14582,-0.15201,-0.039717,0.10573,0.16869,0.095621
67.7,0.11967,0.16212,0.095542,-0.038129,-0.1453,-0.15238,-0.041126,0.1043,0.16863,0.097362
67.8,0.11947,0.16204,0.095931,-0.037367,-0.14477,-0.15273,-0.042526,0.10286,0.16854,0.099079
67.9,0.11927,0.16197,0.096316,-0.036607,-0.14424,-0.15308,-0.043917,0.10142,0.16843,0.10077
68,0.11907,0.16189,0.096699,-0.03585,-0.14371,-0.15341,-0.045297,0.099975,0.1683,0.10244
68.1,0.11887,0.16182,0.097078,-0.035095,-0.14318,-0.15373,-0.046668,0.098526,0.16815,0.10408
68.2,0.11868,0.16174,0.097455,-0.034342,-0.14264,-0.15405,-0.048029,0.097073,0.16797,0.1057
68.3,0.11848,0.16166,0.097829,-0.033591,-0.1421,-0.15435,-0.049381,0.095616,0.16778,0.10729
68.4,0.11828,0.16158,0.098201,-0.032843,-0.14155,-0.15464,-0.050722,0.094157,0.16756,0.10886
68.5,0.11809,0.1615,0.098569,-0.032097,-0.14101,-0.15493,-0.052053,0.092693,0.16732,0.1104
68.6,0.11789,0.16142,0.098935,-0.031354,-0.14046,-0.1552,-0.053375,0.091227,0.16706,0.11192
68.7,0.1177,0.16134,0.099298,-0.030612,-0.13991,-0.15547,-0.054686,0.089758,0.16678,0.11342
68.8,0.1175,0.16126,0.099659,-0.029873,-0.13936,-0.15572,-0.055987,0.088287,0.16648,0.11489
68.9,0.11731,0.16118,0.10002,-0.029137,-0.1388,-0.15597,-0.057279,0.086813,0.16616,0.11633
69,0.11712,0.1611,0.10037,-0.028402,-0.13824,-0.1562,-0.05856,0.085337,0.16582,0.11775
69.1,0.11692,0.16101,0.10072,-0.027671,-0.13768,-0.15643,-0.059832,0.08386,0.16546,0.11914
69.2,0.11673,0.16093,0.10107,-0.026941,-0.13712,-0.15665,-0.061093,0.08238,0.16508,0.12051
69.3,0.11654,0.16084,0.10142,-0.026214,-0.13655,-0.15685,-0.062344,0.080899,0.16468,0.12186
69.4,0.11635,0.16076,0.10177,-0.025489,-0.13599,-0.15705,-0.063585,0.079416,0.16426,0.12318
69.5,0.11615,0.16067,0.10211,-0.024766,-0.13542,-0.15724,-0.064816,0.077932,0.16383,0.12447
69.6,0.11596,0.16059,0.10245,-0.024046,-0.13485,-0.15742,-0.066037,0.076447,0.16337,0.12574
69.7,0.11577,0.1605,0.10278,-0.023328,-0.13427,-0.15759,-0.067248,0.074962,0.1629,0.12698
69.8,0.11558,0.16041,0.10312,-0.022613,-0.1337,-0.15776,-0.068448,0.073475,0.16241,0.1282
69.9,0.11539,0.16033,0.10345,-0.0219,-0.13312,-0.15791,-0.069639,0.071989,0.1619,0.1294
70,0.11521,0.16024,0.10378,-0.02119,-0.13254,-0.15806,-0.070819,0.070502,0.16138,0.13057
